ed,nta,nta22,nta18,votes22,voters22,dem,rep,t22,pct_dem,pct_rep,margin
38029,Woodhaven,430.6360930437658,38.5980341438179,3503,1415.0,5635,5242,247.56183745583039,160.86211818441336,149.64316300314016,11.218955181273202
38030,Woodhaven,430.6360930437658,38.5980341438179,1592,1770.0,96,1404,89.94350282485875,6.030150753768845,88.19095477386935,-82.1608040201005
38031,Woodhaven,430.6360930437658,38.5980341438179,5479,860.0,4246,4011,637.0930232558139,77.49589341120642,73.20678956013872,4.289103851067708
38032,Woodhaven,430.6360930437658,38.5980341438179,5287,1619.0,5646,2812,326.5596046942557,106.79024021184037,53.18706260639304,53.60317760544733
38033,Woodhaven,430.6360930437658,38.5980341438179,5662,1687.0,3258,2437,335.6253704801423,57.54150476863299,43.04132815259626,14.500176616036732
38034,Woodhaven,430.6360930437658,38.5980341438179,7896,1532.0,4029,1472,515.4046997389033,51.025835866261396,18.642350557244175,32.38348530901722
38035,Woodhaven,430.6360930437658,38.5980341438179,1638,1436.0,7538,1311,114.06685236768803,460.1953601953602,80.03663003663004,380.1587301587301
38036,Ozone Park (North),365.6997455470738,33.06799336650083,3054,1491.0,749,4929,204.82897384305835,24.52521283562541,161.39489194499018,-136.86967910936477
38037,Ozone Park (North),365.6997455470738,33.06799336650083,3203,1640.0,1856,5669,195.3048780487805,57.94567592881673,176.99032157352482,-119.04464564470808
38038,Ozone Park (North),365.6997455470738,33.06799336650083,2984,986.0,7909,3994,302.6369168356998,265.0469168900804,133.84718498659518,131.19973190348523
38039,Ozone Park (North),365.6997455470738,33.06799336650083,5826,1100.0,481,116,529.6363636363636,8.256093374527978,1.991074493649159,6.265018880878819
38040,Ozone Park (North),365.6997455470738,33.06799336650083,271,653.0,6947,4899,41.50076569678408,2563.468634686347,1807.7490774907749,755.719557195572
38041,Ozone Park (North),365.6997455470738,33.06799336650083,2379,882.0,3134,3684,269.7278911564626,131.73602353930224,154.85498108448928,-23.118957545187044
38042,Ozone Park (North),365.6997455470738,33.06799336650083,5083,655.0,5922,5944,776.030534351145,116.50600039346843,116.93881566004328,-0.43281526657484903
38043,Woodhaven,430.6360930437658,38.5980341438179,9785,32.0,2645,2523,30578.125,27.031170158405722,25.7843638221768,1.2468063362289215
38044,South Ozone Park,500.19097396723294,32.545511777975975,8742,498.0,7051,2551,1755.421686746988,80.65660032029284,29.18096545412949,51.47563486616335
38045,Woodhaven,430.6360930437658,38.5980341438179,601,617.0,2914,461,97.40680713128039,484.8585690515807,76.7054908485857,408.15307820299495
38046,Glendale,394.19307873222084,43.1624260127604,2363,1631.0,4323,4973,144.88044144696505,182.945408379179,210.45281421921285,-27.50740584003384
38047,South Richmond Hill,683.6611069620778,29.89572371567971,9699,586.0,2767,1982,1655.1194539249145,28.528714300443344,20.435096401690895,8.093617898752449
38048,Ozone Park (North),365.6997455470738,33.06799336650083,1293,1634.0,5980,630,79.13096695226439,462.4903325599381,48.72389791183295,413.76643464810513
38049,Ozone Park (North),365.6997455470738,33.06799336650083,8855,462.0,1117,1935,1916.6666666666667,12.614342179559571,21.852060982495765,-9.237718802936193
38050,South Richmond Hill,683.6611069620778,29.89572371567971,8494,1645.0,6217,2306,516.3525835866261,73.19284200612196,27.148575465034142,46.04426654108782
38051,South Richmond Hill,683.6611069620778,29.89572371567971,9757,1580.0,3934,639,617.5316455696202,40.319770421236036,6.549144204161115,33.77062621707492
38200,Woodhaven,430.6360930437658,38.5980341438179,797,,3919,1455,,491.7189460476788,182.55959849435382,309.159347553325
38201,Highland Park-Cypress Hills Cemeteries (North),112466.66666666667,39.72055888223553,2329,,6500,908,,279.08973808501503,38.98668956633748,240.10304851867755
38202,Highland Park-Cypress Hills Cemeteries (North),112466.66666666667,39.72055888223553,1699,,135,2288,,7.9458505002942905,134.6674514420247,-126.72160094173043
38203,Highland Park-Cypress Hills Cemeteries (North),112466.66666666667,39.72055888223553,7621,9.0,7920,4091,84677.77777777778,103.92336963653064,53.68061934129379,50.242750295236846
39001,Jackson Heights,441.04534510433393,45.91655474199558,4600,1573.0,7768,3760,292.43483788938335,168.8695652173913,81.73913043478261,87.1304347826087
39002,Jackson Heights,441.04534510433393,45.91655474199558,406,1312.0,1756,3948,30.945121951219512,432.51231527093597,972.4137931034483,-539.9014778325122
39003,Jackson Heights,441.04534510433393,45.91655474199558,3017,1479.0,4421,2062,203.98918187964844,146.536294332118,68.34603911170036,78.19025522041763
39004,Jackson Heights,441.04534510433393,45.91655474199558,7413,1547.0,920,280,479.18552036199094,12.410629974369352,3.777148253068933,8.633481721300418
39005,Jackson Heights,441.04534510433393,45.91655474199558,6043,1619.0,7924,3004,373.25509573810996,131.12692371338738,49.710408737382096,81.41651497600529
39006,Jackson Heights,441.04534510433393,45.91655474199558,9014,1596.0,3358,1079,564.7869674185464,37.25316174839139,11.970268471266918,25.282893277124472
39007,Jackson Heights,441.04534510433393,45.91655474199558,9298,1631.0,6916,5707,570.0797057020233,74.38158743815875,61.37879113787911,13.002796300279634
39008,Jackson Heights,441.04534510433393,45.91655474199558,1881,1765.0,6388,3033,106.57223796033995,339.6065922381712,161.244019138756,178.3625730994152
39009,Jackson Heights,441.04534510433393,45.91655474199558,3181,579.0,5719,4126,549.3955094991364,179.78623074504873,129.707639107199,50.07859163784974
39010,Jackson Heights,441.04534510433393,45.91655474199558,6115,1099.0,5192,850,556.4149226569609,84.90596892886344,13.900245298446443,71.00572363041701
39011,Elmhurst,503.11614083219024,35.35978613332013,9573,136.0,5071,3408,7038.970588235295,52.9719001357986,35.60012535255406,17.37177478324454
39012,Elmhurst,503.11614083219024,35.35978613332013,5309,918.0,7336,5934,578.3224400871459,138.18044829534753,111.77246185722358,26.407986438123956
39013,Elmhurst,503.11614083219024,35.35978613332013,8841,613.0,6669,1474,1442.2512234910278,75.43264336613505,16.672322135505034,58.76032123063002
39014,Elmhurst,503.11614083219024,35.35978613332013,8804,1084.0,5223,5802,812.1771217712178,59.32530667878237,65.90186278964107,-6.576556110858704
39015,Elmhurst,503.11614083219024,35.35978613332013,8536,1681.0,403,2161,507.79298036882807,4.721180880974695,25.31630740393627,-20.595126522961575
39016,Elmhurst,503.11614083219024,35.35978613332013,1919,154.0,6034,796,1246.103896103896,314.4346013548723,41.47993746743095,272.95466388744137
39017,Elmhurst,503.11614083219024,35.35978613332013,5639,265.0,7776,4054,2127.9245283018868,137.89679021103032,71.89217946444406,66.00461074658627
39018,Elmhurst,503.11614083219024,35.35978613332013,1194,1556.0,5985,5529,76.73521850899743,501.2562814070352,463.06532663316585,38.19095477386935
39019,Elmhurst,503.11614083219024,35.35978613332013,5210,1782.0,4403,1849,292.368125701459,84.510556621881,35.489443378119,49.021113243761995
39020,Elmhurst,503.11614083219024,35.35978613332013,4352,349.0,2735,3771,1246.9914040114613,62.84466911764706,86.6498161764706,-23.805147058823536
39021,Elmhurst,503.11614083219024,35.35978613332013,7499,871.0,3647,4685,860.9644087256028,48.63315108681157,62.47499666622216,-13.841845579410588
39022,Elmhurst,503.11614083219024,35.35978613332013,7215,1190.0,594,2357,606.3025210084033,8.232848232848232,32.66805266805267,-24.435204435204433
39023,Elmhurst,503.11614083219024,35.35978613332013,1246,1083.0,2211,63,115.05078485687903,177.44783306581058,5.056179775280899,172.3916532905297
39024,Elmhurst,503.11614083219024,35.35978613332013,2254,887.0,7486,5248,254.11499436302142,332.1206743566992,232.83052351375332,99.2901508429459
39025,Elmhurst,503.11614083219024,35.35978613332013,7167,1736.0,5458,4185,412.84562211981563,76.15459746058323,58.39263290079531,17.76196455978792
39026,Elmhurst,503.11614083219024,35.35978613332013,8821,1720.0,7452,14,512.8488372093022,84.48021766239656,0.15871216415372408,84.32150549824283
39027,Elmhurst,503.11614083219024,35.35978613332013,4475,936.0,2152,3497,478.09829059829065,48.089385474860336,78.14525139664805,-30.055865921787714
39028,Middle Village,549.7627168915913,45.52191133256676,8959,1465.0,4359,1885,611.5358361774744,48.65498381515794,21.04029467574506,27.61468913941288
39029,Corona,398.6462265949739,36.544373028863426,1768,973.0,6126,2162,181.70606372045222,346.49321266968326,122.28506787330316,224.2081447963801
39030,North Corona,468.23791407627357,35.66003925249595,1843,1313.0,7947,4556,140.36557501904036,431.19913185024416,247.20564297341292,183.99348887683124
39031,Corona,398.6462265949739,36.544373028863426,886,1281.0,7591,4140,69.1647150663544,856.7720090293453,467.2686230248307,389.50338600451465
39032,Corona,398.6462265949739,36.544373028863426,9610,1702.0,6128,845,564.6298472385429,63.76690946930281,8.792924037460978,54.97398543184183
39033,Corona,398.6462265949739,36.544373028863426,639,1404.0,4244,1139,45.51282051282051,664.1627543035994,178.2472613458529,485.9154929577465
39034,Corona,398.6462265949739,36.544373028863426,6786,1221.0,3717,5112,555.7739557739558,54.774535809018566,75.3315649867374,-20.55702917771884
39035,Corona,398.6462265949739,36.544373028863426,1315,1476.0,6654,710,89.09214092140921,506.00760456273764,53.99239543726236,452.0152091254753
39036,Corona,398.6462265949739,36.544373028863426,8387,1493.0,3815,916,561.7548559946416,45.48706331226899,10.921664480744008,34.56539883152498
39037,Elmhurst,503.11614083219024,35.35978613332013,9213,589.0,5433,5662,1564.176570458404,58.97101921198307,61.45663736025182,-2.485618148268749
39038,Elmhurst,503.11614083219024,35.35978613332013,9539,687.0,4563,1471,1388.5007278020378,47.83520285145193,15.42090365866443,32.4142991927875
39039,Elmhurst,503.11614083219024,35.35978613332013,197,1175.0,2274,1777,16.76595744680851,1154.3147208121827,902.0304568527919,252.28426395939084
39040,Rego Park,685.9747095449002,40.731476473769604,6428,144.0,3303,3943,4463.888888888889,51.38456751711263,61.34100808960797,-9.956440572495339
39041,Rego Park,685.9747095449002,40.731476473769604,4673,1372.0,3783,619,340.597667638484,80.95441900278193,13.246308581211213,67.70811042157072
39042,Rego Park,685.9747095449002,40.731476473769604,9060,600.0,2287,1137,1510.0,25.242825607064017,12.549668874172186,12.69315673289183
39043,Rego Park,685.9747095449002,40.731476473769604,5313,691.0,3041,1964,768.8856729377713,57.236965932618105,36.96593261810653,20.271033314511577
39044,Middle Village,549.7627168915913,45.52191133256676,2073,1031.0,5202,5679,201.0669253152279,250.94066570188133,273.9507959479016,-23.01013024602028
39045,Middle Village,549.7627168915913,45.52191133256676,2418,1065.0,3968,3691,227.04225352112678,164.10256410256412,152.64681555004137,11.45574855252275
39046,Middle Village,549.7627168915913,45.52191133256676,7448,1588.0,484,5715,469.0176322418136,6.498388829215897,76.73200859291084,-70.23361976369495
39047,Middle Village,549.7627168915913,45.52191133256676,627,1114.0,7968,3811,56.28366247755835,1270.8133971291866,607.8149920255183,662.9984051036682
39201,Elmhurst,503.11614083219024,35.35978613332013,952,,2874,2083,,301.890756302521,218.80252100840337,83.08823529411765
39202,Middle Village,549.7627168915913,45.52191133256676,3123,,6044,5647,,193.53186039065002,180.8197246237592,12.71213576689081
40001,East Flushing,310.460479597968,34.850420168067224,1134,1659.0,4602,1727,68.35443037974683,405.8201058201058,152.29276895943562,253.5273368606702
40002,East Flushing,310.460479597968,34.850420168067224,1659,973.0,5381,3531,170.50359712230215,324.3520192887282,212.83905967450272,111.51295961422545
40003,East Flushing,310.460479597968,34.850420168067224,3971,917.0,6176,5029,433.0425299890949,155.52757491815663,126.64316293125158,28.88441198690505
40004,East Flushing,310.460479597968,34.850420168067224,3840,1433.0,7526,5584,267.9692951849267,195.98958333333334,145.41666666666666,50.572916666666686
40005,East Flushing,310.460479597968,34.850420168067224,1147,1116.0,7980,815,102.77777777777777,695.7279860505666,71.05492589363557,624.6730601569311
40006,Murray Hill-Broadway Flushing,594.2061485770204,39.95991328179327,6189,750.0,4419,1286,825.2,71.40087251575376,20.77880109872354,50.62207141703022
40007,Murray Hill-Broadway Flushing,594.2061485770204,39.95991328179327,1739,1476.0,5480,1132,117.81842818428186,315.1236342725704,65.09488211615871,250.0287521564117
40008,East Flushing,310.460479597968,34.850420168067224,6603,1756.0,2919,1128,376.0250569476082,44.207178555202184,17.08314402544298,27.124034529759204
40009,Flushing-Willets Point,777.2609372298115,32.181634542546924,7756,1590.0,7160,5341,487.7987421383648,92.31562661165549,68.86281588447653,23.452810727178957
40010,Flushing-Willets Point,777.2609372298115,32.181634542546924,7139,980.0,7733,1086,728.469387755102,108.32049306625578,15.212214595881775,93.108278470374
40011,Flushing-Willets Point,777.2609372298115,32.181634542546924,1496,1192.0,6215,5355,125.503355704698,415.44117647058823,357.95454545454544,57.48663101604279
40012,Flushing-Willets Point,777.2609372298115,32.181634542546924,6251,1306.0,4119,1034,478.63705972434917,65.8934570468725,16.541353383458645,49.35210366341386
40013,Flushing-Willets Point,777.2609372298115,32.181634542546924,2616,759.0,6931,1121,344.6640316205534,264.9464831804281,42.85168195718654,222.09480122324157
40014,Flushing-Willets Point,777.2609372298115,32.181634542546924,603,736.0,4479,386,81.92934782608695,742.7860696517413,64.01326699834162,678.7728026533997
40015,Flushing-Willets Point,777.2609372298115,32.181634542546924,4394,778.0,7415,680,564.7814910025706,168.75284478834774,15.475648611743287,153.27719617660446
40016,Flushing-Willets Point,777.2609372298115,32.181634542546924,1874,1445.0,1564,4317,129.68858131487892,83.45784418356457,230.36286019210246,-146.90501600853787
40017,Flushing-Willets Point,777.2609372298115,32.181634542546924,1097,909.0,2937,3947,120.68206820682067,267.7301731996354,359.79945305378305,-92.06927985414768
40018,Flushing-Willets Point,777.2609372298115,32.181634542546924,5986,1424.0,2010,3934,420.36516853932585,33.578349482124956,65.7200133645172,-32.141663882392244
40019,Flushing-Willets Point,777.2609372298115,32.181634542546924,1225,1378.0,4568,4997,88.89695210449928,372.8979591836735,407.9183673469388,-35.0204081632653
40020,Flushing-Willets Point,777.2609372298115,32.181634542546924,9155,1604.0,5380,3770,570.7605985037407,58.765701802293826,41.1796832332059,17.586018569087926
40021,Murray Hill-Broadway Flushing,594.2061485770204,39.95991328179327,3943,1611.0,4032,5581,244.7548106765984,102.25716459548568,141.54197311691604,-39.284808521430364
40022,Murray Hill-Broadway Flushing,594.2061485770204,39.95991328179327,8246,646.0,7495,5643,1276.4705882352941,90.89255396555906,68.4331797235023,22.459374242056754
40023,Flushing-Willets Point,777.2609372298115,32.181634542546924,9175,1742.0,644,5977,526.6934557979334,7.0190735694822886,65.14441416893733,-58.12534059945504
40024,Flushing-Willets Point,777.2609372298115,32.181634542546924,5647,1006.0,6170,3064,561.3320079522863,109.26155480786258,54.25889853019302,55.00265627766956
40025,Flushing-Willets Point,777.2609372298115,32.181634542546924,6154,9.0,169,2170,68377.77777777778,2.7461813454663635,35.26161845953851,-32.51543711407215
40026,Flushing-Willets Point,777.2609372298115,32.181634542546924,199,1724.0,2100,3160,11.54292343387471,1055.2763819095478,1587.9396984924624,-532.6633165829146
40027,Flushing-Willets Point,777.2609372298115,32.181634542546924,7214,1670.0,5905,1308,431.9760479041916,81.85472691987802,18.13141114499584,63.72331577488218
40028,Murray Hill-Broadway Flushing,594.2061485770204,39.95991328179327,5220,1754.0,2728,3040,297.6054732041049,52.26053639846743,58.23754789272031,-5.977011494252878
40029,Flushing-Willets Point,777.2609372298115,32.181634542546924,5385,1594.0,396,2723,337.82936010037645,7.353760445682451,50.566388115134636,-43.21262766945218
40030,Murray Hill-Broadway Flushing,594.2061485770204,39.95991328179327,5883,1423.0,2887,5571,413.4223471539002,49.07360190379058,94.69658337582865,-45.62298147203807
